      country  ad_position  ad_type  ad_category  serp_id  query          log_id  time_spent  doc_width  doc_height    0    1    2    3    4    5    6    7    8          0      1      2        3      4      5       6      7      8
1974      3.0          0.0      0.0          8.0     56.0   49.0  20180118133520       139.0     1280.0       800.0  0.0  0.0  1.0  3.0  5.0  5.0  5.0  0.0  0.0       41.0    0.0   41.0     28.0   38.0   39.0    22.0    0.0    0.0
1975      3.0          0.0      1.0          8.0     40.0   21.0  20170425160058        17.0     1366.0      1772.0  0.0  0.0  3.0  3.0  3.0  5.0  0.0  0.0  0.0        9.0    0.0    6.0      2.0    3.0    5.0     0.0    0.0    0.0
1976      3.0          0.0      0.0          6.0     45.0   36.0  20170228025959        20.0     1920.0      1685.0  0.0  5.0  0.0  5.0  3.0  0.0  5.0  0.0  0.0      105.0   25.0    0.0    102.0   26.0    0.0    48.0    0.0    0.0
1977      3.0          1.0      0.0          7.0      9.0    9.0  20170211082243        14.0     1366.0      1638.0  0.0  0.0  0.0  5.0  0.0  0.0  0.0  0.0  0.0       10.0    0.0    0.0      5.0    0.0    0.0     0.0    0.0    0.0
1978      3.0          1.0      0.0         10.0     25.0   24.0  20170211025301        16.0     1366.0      1626.0  0.0  0.0  0.0  3.0  0.0  0.0  0.0  0.0  0.0       21.0    0.0    0.0     15.0    0.0    0.0     0.0    0.0    0.0
1981      3.0          0.0      1.0          0.0     41.0   37.0  20170204171352        17.0     1366.0      2067.0  0.0  0.0  0.0  1.0  0.0  0.0  0.0  0.0  0.0       11.0    0.0    0.0     10.0    0.0    0.0     0.0    0.0    0.0
1982      3.0          0.0      0.0          0.0     33.0   31.0  20170203194248         6.0     1366.0      2111.0  0.0  0.0  5.0  5.0  1.0  5.0  0.0  0.0  0.0       39.0   24.0   28.0     12.0   38.0   37.0     0.0    0.0    0.0
1983      3.0          1.0      0.0          6.0      8.0    8.0  20170202150152        11.0     1366.0      1652.0  0.0  0.0  0.0  5.0  0.0  0.0  0.0  0.0  0.0       38.0    0.0    0.0     13.0    0.0    0.0     0.0    0.0    0.0
1984      3.0          1.0      0.0          1.0     18.0   18.0  20161228033412         6.0     1920.0      1625.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0        7.0    0.0    0.0      0.0    0.0    0.0     0.0    0.0    0.0
1985      3.0          1.0      0.0          1.0     47.0   41.0  20161220155351        58.0     1680.0      1843.0  0.0  0.0  0.0  5.0  0.0  0.0  3.0  0.0  0.0       99.0    0.0    0.0     98.0    0.0    0.0    15.0    0.0    0.0
1986      1.0          1.0      0.0          7.0     17.0   17.0  20181002095159        31.0     1280.0      1691.0  0.0  5.0  0.0  3.0  0.0  0.0  0.0  0.0  0.0      125.0  124.0    0.0    122.0    0.0    0.0     0.0    0.0    0.0
1987     39.0          0.0      0.0          0.0     51.0   29.0  20181002064521        31.0     1536.0      1674.0  0.0  3.0  0.0  3.0  0.0  0.0  3.0  0.0  0.0        7.0    2.0    0.0      7.0    0.0    0.0     4.0    0.0    0.0
1988     13.0          0.0      1.0          8.0     53.0   46.0  20181001231509       240.0     1366.0      1842.0  0.0  0.0  0.0  3.0  0.0  0.0  0.0  0.0  0.0       60.0    0.0    0.0     57.0    0.0    0.0     0.0    0.0    0.0
1989     23.0          0.0      1.0          0.0     41.0   37.0  20181001161603        22.0     1920.0      2081.0  0.0  0.0  0.0  5.0  0.0  0.0  0.0  0.0  0.0       84.0    0.0    0.0      4.0    0.0    0.0     0.0    0.0    0.0
1990      1.0          1.0      0.0          1.0      1.0    1.0  20181001153506        14.0     1440.0      1611.0  0.0  0.0  0.0  3.0  0.0  0.0  0.0  0.0  0.0       22.0    0.0    0.0     18.0    0.0    0.0     0.0    0.0    0.0
1991     40.0          0.0      1.0          3.0     58.0   51.0  20181001152851        12.0     1366.0       768.0  0.0  5.0  5.0  5.0  5.0  5.0  0.0  0.0  0.0       17.0   17.0   16.0      7.0   17.0   14.0     0.0    0.0    0.0
1992      1.0          1.0      0.0          7.0     23.0   22.0  20181001145340        86.0     1403.0      1593.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0  0.0       36.0    0.0    0.0      0.0    0.0    0.0     0.0    0.0    0.0
1993      1.0          0.0      0.0          5.0     34.0   32.0  20181001142544        12.0     1058.0      2028.0  0.0  5.0  0.0  3.0  5.0  3.0  0.0  0.0  0.0      145.0  110.0    0.0    128.0  132.0  107.0     0.0    0.0    0.0
1994      3.0          0.0      0.0          8.0     13.0   13.0  20180826111417        22.0     1152.0      2029.0  0.0  1.0  0.0  5.0  5.0  5.0  0.0  0.0  0.0       12.0   12.0    0.0      4.0    3.0    3.0     0.0    0.0    0.0
1995      3.0          1.0      0.0          7.0      9.0    9.0  20180704223539        33.0     1440.0      1626.0  0.0  5.0  0.0  5.0  0.0  0.0  0.0  0.0  0.0       31.0   30.0    0.0     21.0    0.0    0.0     0.0    0.0    0.0
1996      3.0          0.0      0.0          8.0     15.0   15.0  20180620002450        30.0     1920.0      1080.0  0.0  1.0  0.0  3.0  5.0  0.0  0.0  0.0  0.0       95.0   95.0    0.0     41.0   44.0    0.0     0.0    0.0    0.0
1997      3.0          1.0      0.0          3.0     31.0   30.0  20170425125610        12.0     1366.0      1666.0  0.0  0.0  0.0  5.0  0.0  0.0  5.0  0.0  0.0       43.0    0.0    0.0     43.0    0.0    0.0    42.0    0.0    0.0
1998      3.0          1.0      0.0          3.0     31.0   30.0  20170425124359        13.0     1259.0      1655.0  0.0  0.0  0.0  3.0  0.0  0.0  0.0  0.0  0.0       18.0    0.0    0.0     17.0    0.0    0.0     0.0    0.0    0.0
1999      3.0          1.0      0.0          1.0     18.0   18.0  20170323193010        49.0     1100.0      1626.0  0.0  0.0  0.0  5.0  0.0  0.0  5.0  0.0  0.0       46.0    0.0    0.0     41.0    0.0    0.0     8.0    0.0    0.0
2001      4.0          1.0      0.0          1.0     50.0   44.0  20170222123520        18.0     1366.0      1798.0  0.0  0.0  0.0  3.0  0.0  0.0  0.0  0.0  0.0      192.0    0.0    0.0    187.0    0.0    0.0     0.0    0.0    0.0
2002      3.0          0.0      0.0          8.0     15.0   15.0  20170219182607        23.0     1600.0      1772.0  0.0  0.0  5.0  3.0  5.0  3.0  0.0  0.0  0.0       51.0    0.0   51.0     49.0   49.0   50.0     0.0    0.0    0.0
2003      3.0          0.0      0.0          0.0     27.0   26.0  20170215154533         7.0     1058.0      2058.0  0.0  0.0  0.0  5.0  0.0  0.0  0.0  0.0  0.0       22.0    0.0    0.0      7.0    0.0    0.0     0.0    0.0    0.0
2007      3.0          0.0      0.0          0.0     33.0   31.0  20170105043647        11.0     1280.0      1024.0  0.0  0.0  0.0  5.0  0.0  0.0  0.0  0.0  0.0       23.0    0.0    0.0      2.0    0.0    0.0     0.0    0.0    0.0
2008      3.0          0.0      0.0          0.0      7.0    7.0  20170102005432        42.0     1440.0      2335.0  0.0  0.0  0.0  5.0  0.0  0.0  0.0  0.0  0.0       21.0    0.0    0.0     15.0    0.0    0.0     0.0    0.0    0.0
2011      1.0          0.0      1.0          8.0     40.0   21.0  20181001221331        44.0     1360.0      1772.0  0.0  5.0  0.0  5.0  5.0  0.0  0.0  0.0  0.0       16.0   15.0    0.0     14.0   16.0    0.0     0.0    0.0    0.0
2012     13.0          0.0      1.0          0.0     20.0   20.0  20181001203124        14.0     1366.0      1634.0  0.0  0.0  0.0  3.0  5.0  0.0  5.0  5.0  0.0      444.0    0.0    0.0    443.0  142.0    0.0   441.0  140.0    0.0
2013     40.0          0.0      1.0          1.0     11.0   11.0  20181001151700        19.0     1920.0      1936.0  0.0  3.0  0.0  5.0  5.0  0.0  3.0  0.0  0.0       18.0    0.0    0.0     17.0    1.0    0.0    14.0    0.0    0.0
2014      3.0          1.0      0.0          1.0     44.0   40.0  20180909185642        10.0     1280.0      1888.0  0.0  0.0  0.0  3.0  0.0  0.0  0.0  0.0  0.0      218.0    0.0    0.0      2.0    0.0    0.0     0.0    0.0    0.0
2015      3.0          0.0      0.0          7.0     46.0   22.0  20180816214023        33.0     1920.0      1890.0  0.0  1.0  3.0  5.0  5.0  3.0  5.0  5.0  0.0       82.0   82.0   76.0     50.0   20.0   10.0    49.0   12.0    0.0
2016      3.0          0.0      0.0          9.0     24.0   23.0  20180119011219        27.0     1058.0      1964.0  0.0  0.0  0.0  3.0  0.0  0.0  0.0  0.0  0.0       53.0    0.0    0.0     35.0    0.0    0.0     0.0    0.0    0.0
2017      3.0          0.0      1.0          1.0     19.0   19.0  20180118134256         7.0     1280.0      1926.0  0.0  0.0  0.0  3.0  0.0  0.0  0.0  0.0  0.0        7.0    0.0    0.0      1.0    0.0    0.0     0.0    0.0    0.0
